0,15,12,16,15
0,0,23,12,20
0,0,0,18,16
0,0,0,0,15
0,0,0,0,0
0,15,12,16,15
0,0,23,12,20
0,0,0,18,16
0,0,0,0,15
0,0,0,0,0
0,15,12,16,15
0,0,23,12,20
0,0,0,18,16
0,0,0,0,15
0,0,0,0,0
0,15,12,16,15
0,0,23,12,20
0,0,0,18,16
0,0,0,0,15
0,0,0,0,0
0,15,12,16,15
0,0,23,12,20
0,0,0,18,16
0,0,0,0,15
0,0,0,0,0
0,15,12,16,15
0,0,23,12,20
0,0,0,18,16
0,0,0,0,15
0,0,0,0,0
0,15,12,16,15
0,0,23,12,20
0,0,0,18,16
0,0,0,0,15
0,0,0,0,0
0,15,12,16,15
0,0,23,12,20
0,0,0,18,16
0,0,0,0,15
0,0,0,0,0
